domain,file_id,group,fs,win_idx,win_start,rpm,t_mean_abs,t_rms,t_std,t_var,t_peak,t_p2p,t_kurtosis,t_skewness,t_crest,t_impulse,t_clearance,t_shape,f_centroid,f_msf,f_rmsf,f_variance,f_peak_freq,f_entropy,f_spec_kurt,f_env_log_energy,f_BPFO_ratio1,f_BPFO_harm_frac,f_BPFI_ratio1,f_BPFI_harm_frac,f_BSF_ratio1,f_BSF_harm_frac,f_FTF_ratio1,f_FTF_harm_frac,o_pk0_order,o_pk0_amp,o_pk0_ratio,o_pk1_order,o_pk1_amp,o_pk1_ratio,o_pk2_order,o_pk2_amp,o_pk2_ratio,o_pk3_order,o_pk3_amp,o_pk3_ratio,o_pk4_order,o_pk4_amp,o_pk4_ratio,o_pk5_order,o_pk5_amp,o_pk5_ratio,o_pk6_order,o_pk6_amp,o_pk6_ratio,o_pk7_order,o_pk7_amp,o_pk7_ratio,o_entropy,o_kurtosis,o_crest,o_gini,o_bandfrac0,o_bandfrac1,o_bandfrac2,o_bandfrac3,o_bandfrac4,o_shaft1,o_shaft2,o_shaft3,o_shaft21,fault_type,fault_size,or_position,load,t_mean_abs_rel,t_rms_rel,t_std_rel,t_var_rel,t_peak_rel,t_p2p_rel
tgt,D,target,32000,6,48000,577.1999999999986,6.62905482000294,8.298446568573945,8.298446568573945,68.86421545147668,34.6991290341394,66.63244084218749,0.0004082138110352,0.0066776550831564,4.181400548572566,5.23440067646307,6.171941065792403,1.2518295283261835,5991.120908141116,39711624.156063005,6301.715969167684,3818094.4200973776,7228.0,7.626214725541483,5.267637509867283,6.035633445211427,,,,,,,,,17.26076360682372,0.031912867020846,7.379543979438844,11.021933387489844,0.0258960455345377,5.988211801554574,5.614947197400487,0.0252159475706621,5.8309456796649926,0.8318440292445166,0.0251946467045079,5.826020058959007,31.61007311129163,0.0214887529943846,4.969067733142693,30.154346060113728,0.019146095398593,4.427350665051689,4.159220146222583,0.0188780939139536,4.365377895849863,16.428919577579205,0.016888059648337,3.9052015859584617,4.611058441784941,4.906439308051644,4.818842920147367,0.4922576222669279,0.0652535953663054,0.0273553599330852,0.1260173308493847,0.2017074510195759,0.579666262831648,0.0121901636872243,0.0007950657395388,0.0034787130394066,0.0652219084069283,,,,,1.0055956847935086,1.0000427145768889,1.0000427145768889,1.0000854309783132,1.0149705045351205,1.0050896880425106
tgt,D,target,32000,7,56000,577.1999999999986,6.755410535824065,8.473577785674133,8.473577785674133,71.80152048987014,34.72763153650785,66.63244084218749,0.0645475970462832,0.0228320936941864,4.098343393414772,5.140713706789757,6.058081670702117,1.2543394277427466,5986.642788868468,39837747.38975218,6311.715090983764,3997855.508241349,6580.0,7.639730223164188,5.663254948356123,6.070271596318214,,,,,,,,,0.8318440292445166,0.0429551255753657,12.063787962329924,17.052802599512592,0.02844868595082,7.989708108650665,2.49553208773355,0.0283803193912147,7.9705076135352435,14.76523151909017,0.0258755234902817,7.267044959590669,8.734362307067425,0.0239435769968038,6.724464940566117,12.893582453290009,0.0223548164723348,6.278267430178549,24.9553208773355,0.021565782081786,6.056670043252823,21.00406173842405,0.0189157569964507,5.312420310627807,4.50773896378945,6.894858058013466,6.48622396187978,0.5476713541179459,0.0686456448678269,0.0974613104749027,0.0867976272742177,0.1746310593126166,0.5724643580704354,0.0106370928504397,0.0039277785769385,0.0039708956301258,0.3692530122463807,,,,,1.0247632382425025,1.0211477125194282,1.0211477125194282,1.0427426507836612,1.0158042199629906,1.0050896880425106
tgt,D,target,32000,8,64000,577.1999999999986,6.800465809037938,8.558662656085646,8.558662656085646,73.250706460675,37.81752851524493,71.38969802343749,0.0864658632118176,0.0232691982933146,4.418625903937261,5.561020314958309,6.569554051736215,1.258540649481654,6019.257287044609,40426375.3227702,6358.173898437365,4194917.03513057,6442.0,7.705729035929608,4.799687490513198,6.72221676591665,,,,,,,,,6.654752233956133,0.0310095858735578,6.133995737289582,3.3273761169780665,0.0252284022815992,4.990421758128483,2.49553208773355,0.0232621148835127,4.601471110179521,10.606011372867586,0.0215674592460909,4.266251849319195,4.159220146222583,0.020730631575922,4.100719249735568,9.77416734362307,0.018110966099255,3.5825241041273013,16.428919577579205,0.0162869167131124,3.221709509413709,4.9910641754671,0.0151080551223267,2.988519295193524,4.693113442573276,5.80923806845032,4.682447466907195,0.4420337028910146,0.0346906541768525,0.0579700378473294,0.1502548242641042,0.2637313502177184,0.4933531334939952,0.0026915911444711,0.0011036288057226,0.0100283882741743,0.4100283981018328,,,,,1.0315979061629352,1.0314012586587722,1.0314012586587722,1.0637885563628997,1.1061855748490095,1.0768485801948333
tgt,D,target,32000,9,72000,577.1999999999986,6.62088024029611,8.33283602714339,8.33283602714339,69.43615625525882,37.79616879390966,71.38969802343749,0.0755364565198957,0.0075241204173114,4.535810937691302,5.708631997882741,6.751600359714342,1.258569212055323,5935.825971283039,39196611.49847502,6260.71972687446,3962581.5371167874,6446.0,7.662503090401431,5.388720897384321,6.037188617454292,,,,,,,,,2.49553208773355,0.0342966244326117,7.852937867795233,3.1194151096669374,0.0320330097286915,7.334635384078772,13.101543460601135,0.0278893901758296,6.385866009986523,6.446791226645003,0.0242867610198312,5.560967834413852,7.486596263200649,0.0207615689275602,4.7538005131213135,11.437855402112104,0.020602821268125,4.717451877451577,6.862713241267263,0.0204229285037514,4.6762616225835645,1.6636880584890332,0.0202783667998916,4.643161161612422,4.575101041626326,6.532428122075936,5.178790289324008,0.512402934169836,0.0318196732870079,0.1103845095294599,0.1134162362068322,0.2233613817369795,0.5210181992397201,0.0098678261739077,0.0044460611199296,0.0320330097286915,0.4505613537493406,,,,,1.0043556404280005,1.0041869754595045,1.0041869754595045,1.0083914816825077,1.1055607900851308,1.0768485801948333
tgt,D,target,32000,10,80000,577.1999999999986,6.484181221604293,8.158048122908696,8.158048122908696,66.5537491756941,30.258277415620896,59.09086488046874,0.0302659949728032,-0.0002973030580445,3.7090094296757847,4.666476210566156,5.521327179196059,1.2581462244957125,5881.192817340374,38633241.75590417,6215.564476047543,4044812.801168169,6856.0,7.664791243754725,4.780323303349324,5.993629485473583,,,,,,,,,2.9114541023558083,0.0338649192345401,7.267767452476042,0.8318440292445166,0.028811395115917,6.1832280843097225,15.597075548334686,0.0264050249739801,5.666795770532312,16.220958570268074,0.0241841066627957,5.190163367990773,24.33143785540211,0.0205767469921563,4.41598608376127,1.455727051177904,0.0194535147792526,4.174928650197744,22.04386677497969,0.0185045064621325,3.971261495065131,12.893582453290009,0.0176987634316879,3.798340575597767,4.619366217222671,7.043250059306556,5.113602804415141,0.484381201885623,0.0816637559793756,0.109852779299005,0.0638246930342772,0.124167630957044,0.6204911407302974,0.0280495583982903,0.001754370500497,0.0338649192345401,0.0625453875431219,,,,,0.9836190577560325,0.9831233500229059,0.9831233500229059,0.9665315213602614,0.8850729096018669,0.8913318827616686
tgt,D,target,32000,11,88000,577.1999999999986,6.5753448461389326,8.298092119080092,8.298092119080092,68.85833281673914,31.130178526132006,61.56131346914063,0.098357701827199,-0.0143571001776287,3.751486254840381,4.734379603589465,5.607457396057813,1.262001052910784,6039.966345518784,40149411.34277053,6336.3563143789925,3668217.887771002,7384.0,7.5759523718372925,6.520420066904364,6.210819962307398,,,,,,,,,29.73842404549147,0.0308540567124119,5.829721910207788,10.606011372867586,0.0249928072578711,4.7222677208018125,6.446791226645003,0.021046527578778,3.976637629969635,7.070674248578391,0.0205616717552369,3.885026512373812,9.56620633631194,0.0178700509743262,3.37645803508396,22.66774979691308,0.0177812651795407,3.359682396859129,27.45085296506905,0.0162217471761703,3.0650191582985147,12.26969943135662,0.0156698921717688,2.96074887577444,4.674942036704215,5.1950877579699855,4.658962563574,0.4517294226289248,0.0250602228009711,0.0344026706652009,0.0816840497071702,0.1985772957342668,0.6602757610923906,0.007377095439582,0.006366655989909,0.0093780705589761,0.8630301778238498,,,,,0.9974481404731564,0.9999999999999998,0.9999999999999998,1.0,0.9105765442657087,0.9285963498880355
tgt,D,target,32000,12,96000,577.1999999999986,6.512618523852074,8.211548862388675,8.211548862388675,67.42953471939674,31.589095924440333,62.738291642578126,0.1021554569485374,-0.0124714210196768,3.846910790377672,4.850444688068603,5.742905378398523,1.2608674732464535,5954.30411345386,39446015.27139677,6280.606282151172,3992277.795903204,6404.0,7.662889096635056,5.418721787662911,6.118636249778565,,,,,,,,,2.49553208773355,0.0320688411396394,6.713056722318608,4.783103168155971,0.0309688056411343,6.482783334332009,19.75629569455727,0.0299139447923104,6.261966477200405,15.597075548334686,0.025348222466842,5.306211549363602,3.535337124289196,0.0239738657211382,5.018513757278224,31.194151096669373,0.0228062677015389,4.774097325131319,28.69861900893582,0.020577189813798,4.307478458745947,18.300568643379364,0.0177205141961208,3.709482872462436,4.5827465160024845,5.697152476792562,4.842395012085287,0.507449033370059,0.0167419366904698,0.0917791988614355,0.1269203146576444,0.1325510424759156,0.6320075073145341,0.006953301756096,0.0012402482402214,0.0138946077259608,0.1783682462731878,,,,,0.9879328595277798,0.9895707042715967,0.9895707042715967,0.9792501787525844,0.924000155643466,0.9463499937621191
tgt,D,target,32000,13,104000,577.1999999999986,6.457691086202811,8.148106916341078,8.148106916341078,66.39164632012532,34.2499189864084,66.98752489570312,0.1337345624496833,0.0197341473091118,4.203420418762028,5.303740691402815,6.284163724462037,1.261767837385202,5919.205420191367,39230399.86620012,6263.417586765241,4193407.0597772608,7344.0,7.649221741683381,6.121295473416964,6.030196253306394,,,,,,,,,11.229894394800974,0.0337790702927789,7.814804898705523,28.906580016246952,0.0313933103109839,7.262858127190822,3.9512591389114537,0.0262969859561654,6.083820924916439,22.04386677497969,0.0212066083529744,4.906159506621528,1.8716490658001623,0.0206031595186087,4.7665513153348735,1.455727051177904,0.0197554218527701,4.570426780041528,30.154346060113728,0.0193103384639254,4.4674565142133495,27.45085296506905,0.0185972332385601,4.30247926172609,4.581299897464257,5.850306578011987,5.100639614209201,0.5092325814244751,0.057442538258799,0.0555937356901077,0.1183313091570585,0.2100747625493964,0.5585576543446378,0.0118119984597646,0.0040856239056787,0.0040912538004005,0.345887609048524,,,,,0.9796006318155884,0.9819253389108383,0.9819253389108383,0.9641773711951652,1.0018308390311477,1.0104458076152898
tgt,D,target,32000,14,112000,577.1999999999986,6.60437730294443,8.318775553760641,8.318775553760641,69.20202671384567,34.27403279952096,68.38739436210938,0.115961898242423,0.0218022351896948,4.120081444440785,5.18959339046777,6.142230288335227,1.2595851466648675,5952.850608425605,39444008.99621615,6280.446560254784,4007578.629983048,6866.0,7.656590353977001,5.769004138110809,6.45653691834448,,,,,,,,,19.54833468724614,0.0224676830875115,4.162702976553892,1.8716490658001623,0.0219565577451951,4.0680041606784405,12.26969943135662,0.0202546673310606,3.7526861875215145,4.783103168155971,0.0188153154474931,3.486010075583412,7.9025182778229075,0.01879023924077,3.4813640780428465,3.9512591389114537,0.0160151967926839,2.9672177188602915,30.570268074735985,0.0132458793088325,2.454132053188846,14.34930950446791,0.0122382689320392,2.267446906422838,4.761198519672026,3.887756066367431,3.3926201462141683,0.3955741224943776,0.0271665274800691,0.0746060213712371,0.1382820122988435,0.1537258049119066,0.6062196339379434,0.0004272561144069,0.0161823318442057,0.0050759606122633,37.87501515055476,,,,,1.0018522243245174,1.002492553033123,1.002492553033123,1.0049913188868695,1.0025361826447305,1.0315615636570479
tgt,D,target,32000,15,120000,577.1999999999986,6.610469113618693,8.304857742123739,8.304857742123739,68.9706621169126,34.059976977651445,66.29501987226561,0.063904819712476,-0.0103996830549313,4.101211367521564,5.152429637327392,6.093219014188087,1.256318969105091,5984.6238910457805,39834760.79155223,6311.47849489739,4019037.674276295,6624.0,7.673594332546022,5.357538183508552,6.04638665412914,,,,,,,,,16.63688058489033,0.0364307334490382,8.076242448085196,25.579203899268887,0.0363705483375123,8.062900154191274,18.300568643379364,0.0237649550571567,5.268396231383402,7.694557270511779,0.0201226680601763,4.460946310171381,11.229894394800974,0.0181155844411968,4.016000727532094,6.654752233956133,0.018064201307236,4.004609723060824,24.33143785540211,0.0167226142163078,3.707196479193134,8.734362307067425,0.0160980762248919,3.5687441407638096,4.543157404794911,11.364877041910114,6.776322389200276,0.5203028513221573,0.1028211948660037,0.0481377551588615,0.0577475198927394,0.2113678164517164,0.5799257136306785,0.0128680911841963,0.0068007650053889,0.0089540793518061,0.5284983536029508,,,,,1.002776322660246,1.00081532272076,1.00081532272076,1.0016313101926593,0.9962749204295371,1.0
tgt,D,target,32000,16,128000,577.1999999999986,6.523036062658632,8.191243861549934,8.191243861549934,67.09647599937948,33.24384426263137,64.49450681132812,0.0689342112919026,-0.010703219393285,4.058461062144104,5.096375973288255,6.022114832612222,1.25574100508807,5919.676640255269,39104179.63987204,6253.333482221466,4061608.1146881273,6682.0,7.669018718236149,4.7740827482639725,6.043108521121879,,,,,,,,,3.535337124289196,0.0373508948320469,8.1080265891447,5.614947197400487,0.0302931060860025,6.575941773752405,1.0398050365556455,0.0297716229894758,6.462739698368654,16.844841592201462,0.0281619452963559,6.113315418322457,10.606011372867586,0.0273436445428932,5.935681005630947,17.46872461413485,0.0235874859691999,5.120304728155023,27.658813972380177,0.0173787370434777,3.7725270751311055,18.300568643379364,0.017024347485228,3.6955971923498576,4.585211770360058,7.336835860126896,5.639985119638663,0.5023061260720898,0.060135129453205,0.0419744912902326,0.1934459592790829,0.1929672814482511,0.5114771385292278,0.0297716229894758,0.000672581918744,0.0183496903585999,0.0225913756518808,,,,,0.9895131499846384,0.9871237561602286,0.9871237561602286,0.974413309975879,0.9724025450532977,0.9728409002002467
tgt,D,target,32000,17,136000,577.1999999999986,6.570196503244228,8.2373690960255,8.2373690960255,67.85424962415595,33.49690673081331,64.75791105,0.0432397602121197,0.0178055740075101,4.066456940356281,5.098311247505022,6.009880078099591,1.2537477519822735,5938.329001721896,39145154.22502841,6256.608843856903,3881402.8923370186,6708.0,7.63320235596106,4.89004946259867,6.057045889138663,,,,,,,,,0.8318440292445166,0.0383677078497695,8.263524706759464,17.052802599512592,0.0313486843822269,6.751787960105971,2.0796100731112914,0.0264408327985721,5.694749239486019,20.796100731112915,0.0239155745092323,5.150866494480339,6.862713241267263,0.0227897102687208,4.908381147053492,12.893582453290009,0.0216723459619987,4.667726490507335,30.362307067424855,0.0198896540955298,4.2837755299551326,25.787164906580013,0.0180425884169105,3.885959926009198,4.578194396997772,7.077358171740135,5.793523885314815,0.5087510683048935,0.0719482334637209,0.0633767065993885,0.079126497389222,0.2383428354564141,0.5472057270912541,0.024247548529503,0.0264408327985721,0.0016453930092739,1.090453856203648,,,,,0.9966671616550102,0.9926822910395304,0.9926822910395304,0.9854181309434914,0.9798047752578892,0.9768141132587751
tgt,D,target,32000,18,144000,577.1999999999986,6.606477248021308,8.305175918808226,8.305175918808226,68.97594704235206,35.17089464686772,68.69846088984374,0.0985206808027667,0.0236513086067915,4.234816335101837,5.323698746922402,6.281576859473035,1.2571262424758118,5940.236984002385,39484138.95506145,6283.640581308056,4197723.528951702,6666.0,7.651445796640585,5.2041615996675485,6.027634076365427,,,,,,,,,6.862713241267263,0.0457817048461476,10.415768612086609,17.26076360682372,0.0447267413911504,10.175754499934502,1.0398050365556455,0.0391384929698324,8.904375404312976,12.47766043866775,0.0260078551233826,5.917031748209764,18.716490658001625,0.0221360509104296,5.036159859997126,27.03493095044679,0.0202354157163389,4.603747470284573,31.194151096669373,0.0176779645316259,4.021903262730584,2.0796100731112914,0.0163752351594878,3.72552007320196,4.521289973419817,12.440294171051104,6.913037431767772,0.5288672083926667,0.0629360257232726,0.0435925353583465,0.0446382714215988,0.1972870893855421,0.6515460781112392,0.0391384929698324,0.0163752351594878,0.0050689368587376,0.4183920717563477,,,,,1.002170775877484,1.0008536660748613,1.0008536660748613,1.0017080608954902,1.0287699339531349,1.0362537189401102
tgt,D,target,32000,19,152000,577.1999999999986,6.618358091651744,8.348732641301002,8.348732641301002,69.70133671592481,35.102980940310424,66.56431180546875,0.1449268572523054,0.0307077029619654,4.204587983408706,5.303880577961364,6.276307824966152,1.2614507292723636,5970.17209780365,39402783.68907606,6277.163665946274,3759828.811682811,4824.0,7.617958455735079,5.731648676010188,6.126244097317109,,,,,,,,,1.0398050365556455,0.0610771654947429,16.072964653076813,19.340373679935013,0.0222185693533559,5.84700152611311,5.406986190089358,0.0217721260821685,5.729516262033264,4.159220146222583,0.0216797496493547,5.705206634574839,2.0796100731112914,0.0214982475492389,5.657442845669621,1.6636880584890332,0.0214379717175021,5.641580758667169,4.783103168155971,0.0181358086504642,4.772589052433456,18.09260763606824,0.0172958785291716,4.551554447418052,4.491263420527665,18.524307656723234,9.222651989705652,0.5474197896951407,0.1594018182867221,0.1035376284751471,0.1568158884128255,0.1134631780213497,0.466781486803955,0.0610771654947429,0.0214982475492389,0.0053081653917843,0.3519850237768053,,,,,1.0039730426275524,1.0061026705288638,1.0061026705288638,1.0122425836453122,1.0267834169733718,1.004062023568618
tgt,D,target,32000,20,160000,577.1999999999986,6.646384364260764,8.374354689372414,8.374354689372414,70.12981646341373,34.86887001128399,66.73799879414062,0.1259612922609108,0.0400314608399477,4.163767992240719,5.246291532397252,6.209550852232048,1.2599865175420957,6021.696820876319,40073665.42871751,6330.37640497921,3812832.826165534,6374.0,7.609255610063085,6.641342759234711,6.338679451263369,,,,,,,,,3.7432981316003247,0.0309482363163961,5.852602929166407,17.26076360682372,0.028912576588753,5.467640504717095,6.862713241267263,0.0217023991756268,4.104128057142974,1.247766043866775,0.0216793197073564,4.09976351235205,5.614947197400487,0.0215036829221688,4.066548942289008,16.220958570268074,0.0214445745783665,4.055370997848537,23.291632818846463,0.0192672497950264,3.64361837729704,27.03493095044679,0.0172314681026192,3.258632888162283,4.658788202805716,5.50674747730551,4.673183683775688,0.4626273795337696,0.048173673099259,0.0378969787778888,0.1306302412641349,0.2423062924221748,0.5409928144365421,0.0121931758405091,0.0053146707584798,0.0046764821352444,0.4358725591725781,,,,,1.0082244931829825,1.0091903740279005,1.0091903740279005,1.018465211030574,1.0199355307478308,1.0066819336162585
tgt,D,target,32000,21,168000,577.1999999999986,6.573550636609265,8.273719572355999,8.273719572355999,68.45443556198673,34.528464873902685,66.4047833203125,0.1052586768498775,0.0265296843380995,4.173269902603949,5.252635414657386,6.21576911013155,1.2586378396900046,5970.762864707368,39563985.52466548,6289.9909002053,3913976.338096939,6538.0,7.661711654643977,5.208565429302734,6.427857228143731,,,,,,,,,7.278635255889521,0.0351464181543322,7.275568534824142,14.34930950446791,0.0323875385282988,6.704460044895068,16.428919577579205,0.0247559785919145,5.124670687670402,21.627944760357437,0.0224525023225047,4.647834061165804,5.406986190089358,0.0213006009925887,4.409381965297641,10.606011372867586,0.0188242014103758,3.896748933934854,12.685621445978878,0.0187474688094511,3.880864717954948,26.61900893582453,0.0181631855562291,3.759913762614356,4.614806829235797,6.591621364105814,5.307109141304059,0.4885024786372578,0.0217473296005855,0.0410342558017714,0.111838824216669,0.2131306098588404,0.6122489805221332,0.0039011055713843,0.0097801723503659,0.0040473510263478,2.50702580817064,,,,,0.9971759675300085,0.9970628734443603,0.9970628734443603,0.9941343736011247,1.009978474658777,1.0016556816523832
tgt,D,target,32000,22,176000,577.1999999999986,6.589264134901265,8.282771413295363,8.282771413295363,68.60430228490286,34.18732749286384,65.86493780507811,0.078240749825301,0.0082412420263302,4.12752275620969,5.188337694914838,6.132693850790907,1.2570100763487175,5969.39864281774,39587954.013502605,6291.895899766827,3954233.856628333,6458.0,7.665542459411478,4.799195855594663,6.042845725554952,,,,,,,,,20.588139723801785,0.0412069673997333,9.548131520391705,1.0398050365556455,0.0271208338191118,6.2842112532950685,3.1194151096669374,0.0261482081956917,6.058842633410207,7.486596263200649,0.0207455569806101,4.806985784543031,3.7432981316003247,0.0179050867126323,4.148815931000495,17.052802599512592,0.017555021418526,4.067701748623821,25.787164906580013,0.015499981385734,3.59152517580242,21.627944760357437,0.0154998102741637,3.591485527270132,4.630547063799968,8.637584146068054,6.222252077359288,0.4795392776153893,0.0651415622865547,0.0741418290431263,0.090629141138058,0.1691920927829396,0.600895374749321,0.0271208338191118,0.0035783086715535,0.0261482081956917,0.131939478531078,,,,,0.999559629530776,0.9981537074348086,0.9981537074348086,0.9963108236658538,1.0,0.9935126036915569
tgt,D,target,32000,23,184000,577.1999999999986,6.623890411344613,8.307249336867212,8.307249336867212,69.01039154488075,34.25270893880134,65.86493780507813,0.0395855436212433,0.0049320951222592,4.123231114152934,5.171086296979219,6.103689606546087,1.25413447701947,5923.562279617785,39117115.59231807,6254.367721226349,4028525.511807428,6866.0,7.664209641003906,5.000021489113975,6.074046699929529,,,,,,,,,4.575142160844841,0.0476981624253404,11.064568427794718,8.942323314378553,0.0357580348457615,8.294810602267619,1.0398050365556455,0.0272789487071934,6.327912423911156,24.9553208773355,0.0257922881938315,5.983050983918789,11.021933387489844,0.0174737005074769,4.053383717965938,18.50852965069049,0.0157149195809318,3.64539835916478,1.8716490658001623,0.015238513803854,3.534886254466317,19.9642567018684,0.0138540118226032,3.2137225841898176,4.550910742068128,12.52656835852672,7.202422526225914,0.5153646559029548,0.0601175019337358,0.0554614084436797,0.1974915049914067,0.204584305160005,0.4823452794711723,0.0272789487071934,0.0043108922626855,0.0125288428121887,0.1580299999387724,,,,,1.0048122688764078,1.0011035329152425,1.0011035329152425,1.0022082836153803,1.0019124468255423,0.9935126036915571
tgt,D,target,32000,24,192000,577.1999999999986,6.482694046322573,8.128805750189082,8.128805750189082,66.07748292430708,35.12966106858206,65.79568730273438,0.0830379586589913,0.0258598643553628,4.321626343176007,5.418991057969886,6.392106261135367,1.2539240155563167,5971.221527099908,39785481.500529245,6307.573344839459,4129994.974827889,6674.0,7.668925740498262,7.173148181205793,6.4931823622351015,,,,,,,,,4.9910641754671,0.0309164213572957,6.273737543004129,9.77416734362307,0.0293721809882273,5.960371430319796,25.579203899268887,0.0239078353802965,4.851515078795939,21.21202274573517,0.0215205326594688,4.367069918307188,20.588139723801785,0.0198559350948791,4.029280233198782,16.63688058489033,0.018577343726175,3.769821139298608,4.575142160844841,0.0163518391084998,3.3182089778948507,15.805036555645817,0.01566872785677,3.1795881247082147,4.667902105166066,5.601643238281853,4.668379624951568,0.4590763353434084,0.0553652002837556,0.0348135240311158,0.1392108309742858,0.2155813824208597,0.5550290622899827,0.0051767558585894,0.013533368945254,0.0020228101599098,2.6142567492698823,,,,,0.9833934604293494,0.9795993625448234,0.9795993625448234,0.9596149110982245,1.02756382685704,0.9924680229300281
tgt,D,target,32000,25,200000,577.1999999999986,6.524881668376993,8.17896690142833,8.17896690142833,66.89549957466015,35.13202375133333,67.02130904765625,0.1034264789527839,0.0184284924001651,4.295410921053338,5.384315844622318,6.345371558818905,1.2535042499033586,5987.728821916059,39886248.67341269,6315.556085841744,4033352.228608423,6738.0,7.663667969216096,4.984730803518984,6.256228061844698,,,,,,,,,4.9910641754671,0.0233402285899368,4.781522714947106,1.455727051177904,0.0232878553052626,4.770793426270211,31.61007311129163,0.0223749979872825,4.583783775331787,5.8229082047116165,0.0216168111926057,4.428460215969428,30.98619008935824,0.0193696317041462,3.9680988391633143,30.362307067424855,0.0187240872448717,3.835851398499431,22.04386677497969,0.0180330802950482,3.694290427318885,14.76523151909017,0.0170636199553775,3.495684975897808,4.626665649372651,3.5973532760553057,3.944680087388954,0.4853726988605125,0.0855063412341882,0.0486737330828668,0.1310110146313707,0.2042541448565678,0.5305547661950063,0.0003234923650411,0.014565536226427,0.0046659529463381,45.02590402573892,,,,,0.9897931194820414,0.9856442642546888,0.9856442642546888,0.9714946156581672,1.027632936756074,1.0109554107803274
tgt,D,target,32000,26,208000,577.1999999999986,6.522923235990751,8.164834098533788,8.164834098533788,66.66451585658005,31.87974137522959,63.27379147851562,0.0088809539771843,-0.0090770818393543,3.904517959642381,4.887339651542376,5.757468011919133,1.251713963684627,5939.2710503191975,39247800.90949896,6264.806534083791,3972860.300339277,6446.0,7.656601709516584,5.403748179619003,6.06929856324715,,,,,,,,,10.813972380178717,0.0452239085179828,10.852981105750182,8.526401299756296,0.0378945577606802,9.094059599556386,24.33143785540211,0.0271896253938478,6.5250550061261805,19.9642567018684,0.0221251327989402,5.309661550673575,12.893582453290009,0.0166637341987223,3.999017297190549,28.282696994313564,0.0165119118041352,3.962582463628399,20.588139723801785,0.0139661714985472,3.3516473998068546,11.853777416734362,0.0131718062520413,3.161013036393425,4.495813531737436,10.72726228422268,6.828810186215005,0.5390355532275952,0.0353088877352649,0.0266222342976311,0.0411805466173163,0.3875877594537009,0.5093005718960862,0.0129130854613517,0.0077280270211445,0.0041669572698341,0.5984647932266625,,,,,0.989496034722594,0.9839411254256987,0.9839411254256987,0.9681401383039908,0.9325017108132853,0.9544275211083553
tgt,D,target,32000,27,216000,577.1999999999986,6.437201062426758,8.058274644038288,8.058274644038288,64.93579023875041,32.52890793784467,65.0489313796875,0.017134412494721,0.0028102169279324,4.0367087713877225,5.053268900936979,5.951557448053877,1.2518289495526729,5945.563958386816,39366575.77636784,6274.278904891608,4016844.99309953,4858.0,7.660090039180923,5.134929102294949,6.035173271463454,,,,,,,,,1.0398050365556455,0.0391705041891925,8.017874821376664,15.597075548334686,0.0286148001452404,5.857210427905351,13.933387489845654,0.0281195783505638,5.755842665587145,3.7432981316003247,0.0216703852028171,4.43574673044775,3.1194151096669374,0.0180575308691773,3.696225644503074,2.703493095044679,0.017991212262325,3.68265077996976,14.55727051177904,0.0171427607203801,3.508979840671638,5.406986190089358,0.0164187664671449,3.360784268161316,4.6505525902907126,8.936777197859886,5.9147461325676405,0.465568686703709,0.0761329021263239,0.0478980274488193,0.1377397427647013,0.1385731563612226,0.599656171298932,0.0391705041891925,0.0018824121527248,0.0180575308691773,0.0480568782976301,,,,,0.9764923939068686,0.9710996851323951,0.9710996851323951,0.9430345984642374,0.9514902252782017,0.9812038899003421
tgt,D,target,32000,28,224000,577.1999999999986,6.52422988811354,8.183897275176145,8.183897275176145,66.97617461063552,34.130679142340085,66.611693728125,0.075272161600906,-0.0004201544321953,4.170467687303823,5.231372855900948,6.1664166464860655,1.2543851788676377,5960.189661717388,39436715.94590517,6279.865917828594,3912855.142262338,6660.0,7.649490883837392,5.48179576355299,6.121132267419905,,,,,,,,,10.813972380178717,0.0355920124920943,7.114827343661316,1.455727051177904,0.0309581562403365,6.188521555981417,3.9512591389114537,0.0208705398812185,4.1720115673945255,1.0398050365556455,0.0200420389603524,4.006394604674695,5.406986190089358,0.0196704837474594,3.9321208841606303,20.796100731112915,0.0185092391514197,3.69998860992024,12.26969943135662,0.0166789298150178,3.3341105939782225,29.73842404549147,0.0163641240207641,3.2711810568131967,4.674592220945511,7.558149135824113,5.374393886305953,0.4516785647116692,0.0847235368975318,0.0238251544698447,0.1187941748674946,0.1986729805904285,0.5739841531747001,0.0200420389603524,0.0031681526378608,0.0022920957941176,0.158075365683604,,,,,0.9896942475556268,0.986238421764278,0.986238421764278,0.9726662245640942,0.9983430014956397,1.004776736721243
