file_id,method,seed,B,IR,OR,N,pred
B,M0,2,0.9720078930522106,0.014417509789358176,0.01356586127112902,8.735887301993526e-06,B
B,M0,2,0.9947336104475288,0.00021433110262668257,0.005048269705661012,3.788744183550652e-06,B
B,M0,2,0.6464678168099591,0.3002078323863357,0.05329210037912672,3.225042457847865e-05,B
B,M0,2,0.35606476804005066,0.3760162518428254,0.2678664903934932,5.2489723630648714e-05,IR
B,M0,2,0.9905345635202318,0.007539700625528175,0.001922265524943411,3.4703292965450107e-06,B
B,M0,2,0.813174858915696,0.046843952758745484,0.13989171412771745,8.947419784128039e-05,B
B,M0,2,0.29767552361415456,0.01706450171635958,0.6852463362340857,1.3638435400098332e-05,OR
B,M0,2,0.9973215463053219,0.002671591401179891,3.727722806568377e-06,3.134570691762555e-06,B
B,M0,2,0.971474484883777,0.02327499777909674,0.005226387932694636,2.4129404431452912e-05,B
B,M0,2,0.7273648390512224,0.020505061005634772,0.2520916506175103,3.844932563256004e-05,B
B,M0,2,0.011020191842030812,0.8817461104971402,0.10721532076262945,1.8376898199350652e-05,IR
B,M0,2,0.5746553314174169,0.4164469837734925,0.008840927058611945,5.675775047864349e-05,B
B,M0,2,0.994736806125749,0.004991020829752545,0.00027029480372472157,1.87824077380524e-06,B
B,M0,2,0.7492184892011796,0.0017255889899354248,0.24900171925051542,5.420255836950671e-05,B
B,M0,2,0.7067895425810794,0.2880550163222521,0.005131544516615372,2.389658005319563e-05,B
B,M0,2,0.5080326680204919,0.05287051218486832,0.43908741113873523,9.40865590467207e-06,B
B,M0,2,0.9860278910753356,0.01392348838602869,4.749356517050906e-05,1.1269734653685315e-06,B
B,M0,2,0.43200747727884575,0.4297923754414876,0.13772214197348223,0.00047800530618444855,B
B,M0,2,0.12552455502278057,0.3277166610038483,0.5465810667621591,0.00017771721121213711,OR
B,M0,2,0.9894001409026084,0.0076024301933957025,0.0029833149725663225,1.4113931429387662e-05,B
B,M0,2,0.9511045692955636,0.023996158996934268,0.024878047730231233,2.1223977270928522e-05,B
B,M0,2,0.3736931908871205,0.5529365905962859,0.07332196301603976,4.8255500553844824e-05,IR
C,M0,2,4.336035205995419e-07,4.036185815992804e-07,0.9999991440669501,1.871094760910413e-08,OR
C,M0,2,5.6295164560022055e-08,2.5307026813333045e-07,0.9999996873753876,3.25917959939256e-09,OR
C,M0,2,4.005930690779945e-08,1.415965303524493e-07,0.9999998162865331,2.057629734170412e-09,OR
C,M0,2,1.150320460128255e-07,1.085707881893831e-06,0.9999987825775098,1.6682562248378817e-08,OR
C,M0,2,3.156932587377615e-07,1.0149162388301868e-06,0.9999986570104815,1.2380020994516897e-08,OR
C,M0,2,3.3937484891295277e-07,1.8690804961419795e-07,0.9999994368156765,3.690142496845575e-08,OR
C,M0,2,6.221027971040701e-07,1.0130532933354628e-07,0.9999992387476442,3.7844229339117053e-08,OR
C,M0,2,2.4489108602192337e-07,8.628622013433021e-08,0.9999996595347276,9.287966249228363e-09,OR
C,M0,2,9.137740717937198e-08,1.4396496315084543e-07,0.9999997609000447,3.7575850002565655e-09,OR
C,M0,2,3.545703031924847e-08,9.692286515261793e-08,0.9999998631135428,4.506561603236269e-09,OR
C,M0,2,8.271087666968944e-08,1.8883864909780844e-07,0.9999997211407476,7.309726565305266e-09,OR
C,M0,2,3.6211903056866376e-06,6.930762584551859e-07,0.999995623172981,6.256045471386612e-08,OR
C,M0,2,4.427199180169141e-08,2.6500728533022285e-07,0.9999996876667957,3.0539272496045927e-09,OR
C,M0,2,1.3938750423448077e-07,1.507366904073237e-07,0.9999996987049102,1.1170895112924344e-08,OR
C,M0,2,2.296046726476067e-07,6.240541454963043e-07,0.9999991367465533,9.594628645502426e-09,OR
C,M0,2,2.84393836307803e-08,1.6149957064632223e-07,0.9999998032550682,6.805977493746655e-09,OR
C,M0,2,5.9493887705135086e-08,2.618352236451404e-07,0.999999668621932,1.0048956617839122e-08,OR
C,M0,2,2.445963078748605e-07,1.9969311352359782e-08,0.9999997331326785,2.3017021858817598e-09,OR
C,M0,2,6.016764843074909e-07,1.7870776166137024e-06,0.9999975218815624,8.936433681869271e-08,OR
C,M0,2,3.46767644670868e-08,8.735061231307931e-08,0.9999998694672406,8.505382540783637e-09,OR
C,M0,2,1.3960561869169156e-07,1.417865562622275e-06,0.9999984312745944,1.1254224295832677e-08,OR
C,M0,2,1.5672334096845328e-07,3.0709279027472316e-07,0.9999995065215365,2.9662332182286848e-08,OR
C,M0,2,3.359018220071344e-08,2.1923280307991933e-08,0.9999999429456902,1.5408473808637954e-09,OR
C,M0,2,5.857204562898327e-08,7.143194384045826e-08,0.9999998634245137,6.571496877963142e-09,OR
C,M0,2,3.736069998385079e-07,1.971645439288086e-07,0.9999993864379676,4.2790488588381906e-08,OR
C,M0,2,5.467545916813696e-08,5.749233513330601e-08,0.9999998812529193,6.579286262337694e-09,OR
C,M0,2,1.247473796689979e-08,1.810534741559403e-08,0.9999999687127595,7.071551902469657e-10,OR
C,M0,2,3.496160527544114e-08,3.4998618861585623e-07,0.9999996106954628,4.356743296474556e-09,OR
C,M0,2,1.319152771036458e-07,5.893529042415259e-08,0.9999997920810738,1.706835860685567e-08,OR
C,M0,2,3.1326993585872044e-08,1.0152148072688079e-07,0.9999998592730208,7.87850484357782e-09,OR
C,M0,2,2.8909344347226407e-07,7.60845677493876e-08,0.9999996276385527,7.18343594834994e-09,OR
D,M0,2,0.026708681837120246,0.00043021339512544537,0.9727491476495838,0.00011195711817044022,OR
D,M0,2,0.6353991480504032,5.875879446126422e-05,0.36450538032592306,3.671282921248895e-05,B
D,M0,2,0.07212171449045982,5.46187457414623e-06,0.9278382672198278,3.455641513824991e-05,OR
D,M0,2,2.525832336322272e-07,4.477993930119525e-08,0.9999996426133733,6.00234538521513e-08,OR
D,M0,2,1.1228813770634756e-07,2.7856519032088224e-07,0.9999995655547542,4.359191769149027e-08,OR
D,M0,2,0.9513514786908556,6.603200262127269e-05,0.04838715346026286,0.00019533584626043574,B
D,M0,2,6.2854289174293015e-06,4.622177535814686e-07,0.9999917324470583,1.5199062708265487e-06,OR
D,M0,2,0.0037156179553572413,5.477766410141767e-07,0.9962812075525462,2.626715455574616e-06,OR
D,M0,2,1.8117116268111827e-06,2.573148520410444e-07,0.9999977634341384,1.6753938258392385e-07,OR
D,M0,2,0.12925103812283895,1.9123440833798877e-05,0.8707150641272164,1.4774309110799619e-05,OR
D,M0,2,0.3477375694936921,1.8082407181732305e-05,0.6521819522019691,6.239589715716646e-05,OR
D,M0,2,2.1962373718491056e-06,1.1263581355750011e-06,0.9999965215809601,1.5582353241841318e-07,OR
D,M0,2,0.038748401340108166,3.4852165177564204e-05,0.9611709644533838,4.578204133028573e-05,OR
D,M0,2,3.3054643736316623e-06,4.3719221585404156e-07,0.9999962213191781,3.6024232475236994e-08,OR
D,M0,2,5.529253565961775e-07,6.660341020298026e-07,0.9999987379211511,4.311939035513964e-08,OR
D,M0,2,4.7475864518567217e-07,1.788163560604764e-08,0.9999994770182452,3.0341474225153175e-08,OR
D,M0,2,0.8024420489218815,2.6417742096967886e-05,0.19750722795852832,2.4305377493120715e-05,B
D,M0,2,0.19288536073693055,1.4229094052422814e-06,0.8070649677247975,4.8248628866720786e-05,OR
D,M0,2,0.8263842109460496,5.4561814829834575e-05,0.17353260152906927,2.862571005138334e-05,B
D,M0,2,0.9983263885181336,2.9340726481834824e-05,0.0016349012659246165,9.369489460094464e-06,B
D,M0,2,0.00012382854221634537,3.915022580180474e-06,0.9998718367366727,4.196985306937392e-07,OR
D,M0,2,9.396523855970171e-08,2.753082100283271e-07,0.9999996212928082,9.433743316206352e-09,OR
D,M0,2,0.6165298124718628,0.0001456343641641394,0.3833020965603919,2.245660358130378e-05,B
D,M0,2,0.40139870723990995,0.000642584267226384,0.5956927759356355,0.002265932557228265,OR
D,M0,2,1.4590292750933278e-07,7.381224026708987e-08,0.9999997634085931,1.687623907757971e-08,OR
D,M0,2,3.6203881923557e-05,2.6301798886138047e-06,0.9999591010332596,2.064904928199157e-06,OR
D,M0,2,4.843278772792908e-08,2.3049558198067557e-08,0.999999840154165,8.836348902144458e-08,OR
D,M0,2,0.6913576123986286,0.00025528431614393426,0.3076257865174252,0.0007613167678022484,B
D,M0,2,0.0007847578744722536,3.0228187814261663e-06,0.9992102085863162,2.0107204301186044e-06,OR
D,M0,2,1.618786442987989e-06,3.101293125123877e-06,0.9999951594546608,1.2046577107824303e-07,OR
D,M0,2,5.787726981121978e-05,7.25884142530406e-06,0.9999344894502828,3.7443848057894443e-07,OR
E,M0,2,1.704493497492441e-07,2.80718058755989e-06,0.9999970151673315,7.202731055859818e-09,OR
E,M0,2,5.378353089366339e-08,1.1955004333997878e-07,0.9999998203624617,6.303964026677138e-09,OR
E,M0,2,1.1042561697801974e-08,9.224053314253523e-07,0.9999990650807121,1.4713946566984545e-09,OR
E,M0,2,3.962933690668715e-08,1.3748676691309627e-05,0.9999862072684313,4.425540390550688e-09,OR
E,M0,2,1.9852540534291854e-07,1.6779326985995714e-05,0.9999828482214773,1.7392613122744168e-07,OR
E,M0,2,9.437896977423186e-07,1.0702964419173833e-05,0.9999876714554372,6.81790445775973e-07,OR
E,M0,2,2.2628286781897277e-07,1.4368620673796002e-05,0.9999852630821139,1.42014344366515e-07,OR
E,M0,2,3.0209056811619496e-06,3.4571003107975166e-05,0.999961108610293,1.299480917893928e-06,OR
E,M0,2,2.205295021562519e-07,1.2426006576720347e-05,0.9999873441160074,9.347913616393808e-09,OR
E,M0,2,6.750429451362442e-08,2.9991702404509405e-06,0.999996927650284,5.675180863904029e-09,OR
E,M0,2,5.511201976537999e-06,4.7965820041595784e-05,0.9999448854798207,1.63749816098837e-06,OR
E,M0,2,2.9923699124131727e-07,1.5290386877921454e-05,0.9999841185570446,2.918190861232111e-07,OR
E,M0,2,1.1809711470867784e-06,3.5108529573482183e-06,0.999994487565309,8.206105866760698e-07,OR
E,M0,2,2.71364073020055e-07,4.548635551582715e-06,0.9999951582971244,2.1703251239555694e-08,OR
E,M0,2,1.920299237624855e-06,4.562818507884741e-05,0.999952416201995,3.53136886097525e-08,OR
E,M0,2,7.524202299339577e-08,1.0165174563827062e-05,0.999989750635978,8.947435319837191e-09,OR
E,M0,2,5.443705947304269e-06,2.0407154157719396e-05,0.9999735537804589,5.953594361441131e-07,OR
E,M0,2,3.3534821316169295e-06,2.181439983576535e-05,0.9999725300751339,2.3020428988337397e-06,OR
E,M0,2,8.425321850131551e-07,2.022069552351881e-06,0.9999967120480768,4.233501857846276e-07,OR
E,M0,2,3.4537187607714517e-06,1.2789302710276849e-05,0.9999831731513203,5.838272085757296e-07,OR
E,M0,2,8.900819031727096e-08,2.512877387939447e-06,0.9999973880111024,1.0103319329097564e-08,OR
E,M0,2,1.6605335138672611e-07,1.465430674047619e-07,0.9999996809546768,6.4489044431972084e-09,OR
E,M0,2,4.0956912598229174e-08,4.364079125797273e-06,0.999995591238508,3.725453575683982e-09,OR
E,M0,2,6.890847201658348e-07,8.04170720181643e-07,0.9999983425908686,1.6415369105842518e-07,OR
E,M0,2,2.439763664049659e-06,1.473607342242186e-05,0.9999812555466783,1.568616235340067e-06,OR
E,M0,2,1.5390225375817052e-07,1.2295377915245576e-06,0.999998607608971,8.95098371780402e-09,OR
E,M0,2,8.396907118235538e-08,3.398186773145891e-06,0.9999965095726999,8.271455734179743e-09,OR
E,M0,2,4.9009913873858794e-08,2.725906474200698e-06,0.9999972144477278,1.0635884035051876e-08,OR
E,M0,2,4.00535283698409e-06,1.2502824620893372e-05,0.9999822853852781,1.206437263845553e-06,OR
E,M0,2,2.0209724026509654e-05,5.474651034172881e-06,0.9999731859404664,1.1296844731019839e-06,OR
E,M0,2,4.36610607509971e-07,1.3100230407387592e-06,0.9999982278881143,2.547823748995786e-08,OR
F,M0,2,3.680996451258516e-09,3.6417428614206664e-08,0.9999999486068087,1.1294766259802873e-08,OR
F,M0,2,5.333262386110679e-09,2.0670037740746563e-08,0.9999999674777318,6.5189681456787466e-09,OR
F,M0,2,3.337087350380272e-06,5.840692352776898e-07,0.9999959083224743,1.7052093999590988e-07,OR
F,M0,2,5.600470045664538e-07,9.155757668692304e-08,0.9999993347046846,1.3690734021244866e-08,OR
F,M0,2,0.00031177301509296453,1.4213367198885752e-06,0.9996804389580063,6.366690180892967e-06,OR
F,M0,2,5.213561187343551e-08,1.707720243766208e-08,0.9999998905116689,4.027551682008858e-08,OR
F,M0,2,6.754428079293406e-05,2.406543972496951e-07,0.9999315687053207,6.46359488883548e-07,OR
F,M0,2,0.002189896402108419,0.00014093839578643405,0.9976657573682504,3.4078338547886173e-06,OR
F,M0,2,1.2264763100663599e-07,6.131915225350204e-07,0.9999992451983533,1.896249330908126e-08,OR
F,M0,2,0.0003517694436071639,6.077654952436763e-06,0.9996408050561966,1.3478452438695631e-06,OR
F,M0,2,1.15643811127034e-07,2.6807371962808096e-08,0.9999997696988265,8.784999030112608e-08,OR
F,M0,2,5.1393043243200185e-06,2.375059650354231e-06,0.9999914725722479,1.0130637775626631e-06,OR
F,M0,2,5.579108828002653e-08,4.0361142947651955e-07,0.9999994778907827,6.270669943659652e-08,OR
F,M0,2,7.4208089104090764e-09,4.932663666689647e-08,0.9999999378947612,5.357793258990886e-09,OR
F,M0,2,0.00011399078455519659,6.352616770927698e-06,0.9998789819113156,6.746873582058664e-07,OR
F,M0,2,0.3987327664493029,0.00013570209400800228,0.5999580643990127,0.001173467057676419,OR
F,M0,2,0.007072145541797266,1.996328453242621e-06,0.9927812265469379,0.00014463158281147447,OR
F,M0,2,1.9502711452739694e-06,8.482030209258221e-07,0.9999950339311844,2.1675946494000102e-06,OR
F,M0,2,3.29035943648406e-05,3.077984102414463e-07,0.9999665649485808,2.2365864417318675e-07,OR
F,M0,2,7.199655456437932e-07,7.457806455053703e-08,0.9999991864029585,1.9053431218366348e-08,OR
F,M0,2,1.085313031937303e-07,1.8051248021202536e-07,0.9999995896861784,1.212700383188965e-07,OR
F,M0,2,0.000690576793601523,4.270454693220775e-07,0.9993080763229386,9.198379906075197e-07,OR
F,M0,2,0.9034713344431456,8.441214910340817e-05,0.09641563905421029,2.861435354063234e-05,B
F,M0,2,5.2619310845633795e-06,6.148452405140875e-07,0.9999940810527863,4.217088884301944e-08,OR
F,M0,2,0.0012882004785256757,3.6252752699281162e-06,0.9986966981497573,1.1476096447091927e-05,OR
F,M0,2,8.570457443410437e-08,3.746648063878758e-07,0.9999994933226091,4.630801021914379e-08,OR
F,M0,2,3.4644090480104905e-06,6.024511043958671e-07,0.9999955967759122,3.3636393527515776e-07,OR
F,M0,2,0.020500859522881908,0.0002475321378778291,0.979240335557998,1.1272781242207035e-05,OR
F,M0,2,6.92512034936829e-06,3.407486891209331e-06,0.9999891998173186,4.6757544083807995e-07,OR
F,M0,2,0.0023776792447890273,3.7620132336878308e-06,0.9976132783086227,5.280433354593503e-06,OR
F,M0,2,0.0002720702793141905,8.552183694877578e-07,0.9997264833320989,5.911702172952031e-07,OR
G,M0,2,0.7127770994852538,0.28168678035685774,0.005524232045007892,1.1888112880569082e-05,B
G,M0,2,0.9999553682345912,4.173705406394528e-05,2.316359479909223e-06,5.783518648267781e-07,B
G,M0,2,0.3166390215151906,0.6108571221731196,0.07218345809793758,0.0003203982137521124,IR
G,M0,2,0.0014247472933604578,0.06268948926063128,0.9358840769521222,1.6864938859759588e-06,OR
G,M0,2,0.9963111332253276,0.003654807014926748,3.149616754369587e-05,2.5635922020006744e-06,B
G,M0,2,0.5913279599912001,0.14243990719969035,0.2661617195169347,7.041329217480957e-05,B
G,M0,2,0.28846923605715796,0.11449404868075705,0.5969006499273413,0.0001360653347438676,OR
G,M0,2,0.6457164478549087,0.3475250872415263,0.006732079304822611,2.638559874237838e-05,B
G,M0,2,0.9945601959828521,0.0029661412143246503,0.0024716692624510346,1.99354037217273e-06,B
G,M0,2,0.0003633770667591312,0.010712533850284181,0.9889232071255758,8.819573809167734e-07,OR
G,M0,2,0.0002658101623273435,0.0003031178375642796,0.9994282111293034,2.8608708051087928e-06,OR
G,M0,2,0.9841493325972284,0.003753017615897802,0.012092329953101291,5.319833772522364e-06,B
G,M0,2,0.9926161316662809,0.0004367164565005233,0.006940302655049519,6.84922216892068e-06,B
G,M0,2,0.15941700784209556,0.000297250037208056,0.8402827779575354,2.96416316105229e-06,OR
G,M0,2,0.006094342933223383,0.4777175090638339,0.5161832309213492,4.9170815933509354e-06,OR
G,M0,2,0.021777870079068305,0.9751365380998904,0.003012353539890338,7.323828115106375e-05,IR
G,M0,2,0.984807479633319,0.009069971108421032,0.006092677154296829,2.9872103963024267e-05,B
G,M0,2,0.615233742350562,0.007416045458536717,0.37714481394369337,0.00020539824720787662,B
G,M0,2,0.5609631680664047,0.18543710379092393,0.25331818841880044,0.00028153972387098234,B
G,M0,2,0.5946326120018259,0.315863889452688,0.08949882266418628,4.675881299894909e-06,B
G,M0,2,0.9562417933447779,0.01247547572061654,0.031274598132329405,8.132802276261759e-06,B
G,M0,2,0.052483871506409464,0.8514295363490005,0.09608347224538587,3.119899204217426e-06,IR
G,M0,2,0.34294582186771755,0.6316453252937606,0.025404946789435202,3.906049086566115e-06,IR
G,M0,2,0.9253772909941815,0.07443758931231381,0.00018080201322840249,4.3176802761211784e-06,B
G,M0,2,0.9215375879127804,0.060657750050615224,0.017739645090934616,6.501694566990128e-05,B
G,M0,2,0.9977341314344776,0.0007974054663717882,0.00146073825562613,7.724843524370293e-06,B
G,M0,2,0.5084849432086546,0.1743472766973509,0.3170961667656844,7.161332831017997e-05,B
G,M0,2,0.20921191826661542,0.742421395187246,0.04834967320599369,1.7013340145017934e-05,IR
G,M0,2,0.9748539455515091,0.016853290892297004,0.008246831563380195,4.593199281389736e-05,B
G,M0,2,0.9889934541723235,0.009209062369854,0.0017819176217785644,1.556583604386907e-05,B
G,M0,2,0.9999128662424578,2.10324467635014e-05,6.538791266262432e-05,7.133981161590463e-07,B
H,M0,2,0.0024710291700523247,0.9706092242766086,0.02612865207500822,0.0007910944783307871,IR
H,M0,2,4.6000573482169976e-05,0.9409269035377049,0.05899553189871356,3.156399009928487e-05,IR
H,M0,2,3.427984773531661e-05,0.9928814306214163,0.007065624651166824,1.866487968145044e-05,IR
H,M0,2,1.4358472853779825e-06,0.9980428847487429,0.001953533591018537,2.145812953120519e-06,IR
H,M0,2,0.0003345916647516979,0.36053955617314504,0.6388280454760191,0.00029780668608427003,OR
H,M0,2,5.668336539892963e-07,0.9986917601395675,0.0013065577127546477,1.1153140237224065e-06,IR
H,M0,2,3.3194572811945026e-06,0.9983706991946653,0.001623693510348952,2.287837704429702e-06,IR
H,M0,2,6.567054205940884e-06,0.9980242153966655,0.0019595032303432298,9.714318785237793e-06,IR
H,M0,2,1.7729536013226557e-05,0.9891738506139873,0.010798496670748906,9.923179250468482e-06,IR
H,M0,2,0.00010120580962207379,0.9628483359840304,0.03699835869348521,5.209951286238842e-05,IR
H,M0,2,7.5725470395830644e-06,0.9898820168003204,0.010107206493462776,3.2041591773146166e-06,IR
H,M0,2,1.0244528698859314e-05,0.9967912111265885,0.0031943206833410756,4.223661371385974e-06,IR
H,M0,2,7.1898495698877675e-06,0.9953095667441381,0.004673483482124314,9.759924167706959e-06,IR
H,M0,2,0.0004088499930855182,0.951695658131845,0.047826830786949645,6.866108811986466e-05,IR
H,M0,2,1.9541399202872136e-05,0.999823527321057,0.0001537596302405413,3.1716494995241693e-06,IR
H,M0,2,1.300912553558975e-05,0.9992459541040485,0.0007384759369653764,2.560833450705842e-06,IR
H,M0,2,1.7286985807123816e-05,0.9976556707521621,0.0023249432659448676,2.0989960856607745e-06,IR
H,M0,2,3.391699638789874e-06,0.9991128794038172,0.0008829753049525978,7.535915913028391e-07,IR
H,M0,2,2.6483808208239578e-05,0.9873474636784378,0.012604925513363585,2.1126999990254126e-05,IR
H,M0,2,0.0002471607362298389,0.9005492731449131,0.0991696402450998,3.392587375743836e-05,IR
H,M0,2,0.00010607080418371793,0.9964528407755516,0.0034258998568209784,1.5188563443816295e-05,IR
H,M0,2,8.062277529924845e-06,0.99964828967109,0.000341890115996987,1.7579353831455322e-06,IR
H,M0,2,1.1355008028439191e-05,0.993993922742482,0.005990863249985073,3.858999504556359e-06,IR
H,M0,2,9.288527138041677e-06,0.9989972047367965,0.0009915728568833761,1.9338791820727045e-06,IR
H,M0,2,0.001159917130804703,0.9130784085696922,0.08565903732327813,0.00010263697622495459,IR
H,M0,2,1.758950051097727e-06,0.9991914378627307,0.0008059624582488269,8.407289693305156e-07,IR
H,M0,2,4.1033584192162566e-05,0.9947869906273389,0.0051411877771985115,3.078801127038835e-05,IR
H,M0,2,2.9990689166462206e-06,0.9995475111231351,0.00044728482417566933,2.2049837726468143e-06,IR
H,M0,2,0.0007636461675050177,0.7582119851372605,0.24093684121137843,8.752748385598507e-05,IR
H,M0,2,3.2733527471933455e-06,0.9968069041329821,0.00318828426759844,1.5382466721990028e-06,IR
H,M0,2,8.681172118172344e-06,0.9914146787562975,0.008570642195232838,5.997876351409084e-06,IR
I,M0,2,0.00017931014881200882,1.0753994025177632e-05,0.9998078940136139,2.0418435489676416e-06,OR
I,M0,2,8.619188715356112e-05,0.0004409212443879094,0.9994638882219335,8.998646525027854e-06,OR
I,M0,2,2.0642019470463422e-05,2.39996834207619e-05,0.999952486931878,2.871365230799678e-06,OR
I,M0,2,0.0006440290115455629,0.00010988272073337103,0.9990741679299222,0.0001719203377988166,OR
I,M0,2,0.005574998912289772,0.00047477478833584367,0.9922950928516353,0.001655133447739211,OR
I,M0,2,0.0001704134318282579,8.515805574289762e-06,0.9998186867790161,2.3839835815007206e-06,OR
I,M0,2,0.0039644194402705685,0.009064660167810799,0.9869164946456015,5.442574631713386e-05,OR
I,M0,2,0.00015086716848784074,0.00023365330273347187,0.9996082605874338,7.218941344965829e-06,OR
I,M0,2,0.0053466259638453965,0.0004964498541962003,0.994093367691542,6.355649041653015e-05,OR
I,M0,2,0.016177257771915688,0.00016238629553871415,0.9835081440193468,0.00015221191319878503,OR
I,M0,2,0.000359366795015861,0.0014045539593328473,0.998223091955096,1.2987290555354724e-05,OR
I,M0,2,0.00033042572806924315,0.0004882900784154389,0.9991734520253944,7.832168121123909e-06,OR
I,M0,2,0.03711206901906857,0.005479827566207296,0.9573564262098129,5.167720491128411e-05,OR
I,M0,2,0.004794468477264334,0.0017547050875198736,0.9929231318889905,0.0005276945462250442,OR
I,M0,2,0.0019120342741167085,7.022014103000197e-05,0.9980115014186148,6.244166238486176e-06,OR
I,M0,2,0.007141594317506876,0.0002948006992614281,0.9924904962303234,7.31087529084567e-05,OR
I,M0,2,0.005612991778624957,7.334095764762697e-05,0.994299750404172,1.3916859555487871e-05,OR
I,M0,2,0.00019533048279002393,5.904082371975424e-05,0.9997398402846026,5.788408887429305e-06,OR
I,M0,2,0.00011179835629902234,1.922704454737168e-05,0.9998663391665145,2.6354326391312e-06,OR
I,M0,2,0.0033734782644263767,9.063881824468805e-05,0.9965145058515846,2.1377065744327854e-05,OR
I,M0,2,0.001767435077652084,9.26221132006948e-05,0.998123591993939,1.6350815208193577e-05,OR
I,M0,2,0.0022879852649224505,0.002103424478993707,0.9952653792094116,0.0003432110466723295,OR
I,M0,2,0.025082401237089807,0.005155276548013353,0.9682623346254975,0.0014999875893991798,OR
I,M0,2,0.05402478900023469,0.006842071544988179,0.9389909370996116,0.00014220235516551223,OR
I,M0,2,3.916612505244861e-05,0.00017317125031730845,0.9997853487098934,2.3139147366779085e-06,OR
I,M0,2,0.0043195932526117,0.0008934130319271906,0.9947499379809506,3.705573451058138e-05,OR
I,M0,2,0.00017003660778126516,0.0004455929185015874,0.9993794731950042,4.897278713014994e-06,OR
I,M0,2,0.008965923263211712,0.005357669322546218,0.9856435913671913,3.281604705093399e-05,OR
I,M0,2,0.0012692730027091459,0.0002654748473907501,0.9983116254279844,0.000153626721915659,OR
I,M0,2,0.008230100071149115,0.0010422760960723033,0.988504540213745,0.002223083619033544,OR
I,M0,2,0.17236445856666707,0.25526180604724386,0.5627918189920436,0.00958191639404546,OR
J,M0,2,1.1538048551285175e-07,1.3786692502127727e-07,0.9999997428847652,3.867824256078981e-09,OR
J,M0,2,4.7169366209300764e-08,6.296584895497691e-07,0.9999993130622278,1.0109916352068095e-08,OR
J,M0,2,3.2112916572970154e-08,3.532786602204092e-09,0.9999999618359255,2.518371277354771e-09,OR
J,M0,2,4.8259372647169013e-08,2.2256263339875783e-07,0.9999997225648415,6.613152431812421e-09,OR
J,M0,2,5.6894502872846966e-08,9.740585301893502e-07,0.9999989517836753,1.7263291731264253e-08,OR
J,M0,2,1.9908318709505936e-08,2.5591792169520113e-07,0.9999997183556071,5.818152437440024e-09,OR
J,M0,2,5.898458219721439e-07,5.260672710765175e-07,0.9999988735919689,1.0494937916201675e-08,OR
J,M0,2,2.3111780220504687e-08,8.584991803847085e-07,0.9999991088680341,9.52100536343297e-09,OR
J,M0,2,2.828119817049682e-08,3.595971769049806e-07,0.9999996088417307,3.2798941404081394e-09,OR
J,M0,2,1.2458060253532385e-07,1.3248879239891162e-07,0.9999997356279668,7.3026383875954405e-09,OR
J,M0,2,6.646320518968519e-08,5.662157599669812e-07,0.9999993609727096,6.34832512740954e-09,OR
J,M0,2,7.741872708938704e-06,8.408524160063512e-05,0.999908084518523,8.836716726875836e-08,OR
J,M0,2,6.683134256317013e-08,1.3828255340864293e-07,0.9999997917506734,3.135430496069258e-09,OR
J,M0,2,3.2646178828523e-07,1.87764332870993e-07,0.9999994549056077,3.0868271169103496e-08,OR
J,M0,2,2.397881361105336e-08,1.8336462452401644e-07,0.999999789206701,3.449860842045813e-09,OR
J,M0,2,2.1604142658173788e-08,3.054605264378345e-07,0.9999996674348639,5.50046699908314e-09,OR
J,M0,2,8.709791782776467e-07,1.9769237959050216e-07,0.9999989183652971,1.296314501828429e-08,OR
J,M0,2,7.4796710855031e-08,7.916963690914253e-08,0.9999998312047692,1.4828883195929387e-08,OR
J,M0,2,5.015860918490332e-07,1.4505402481183212e-06,0.9999980286255418,1.9248118150067285e-08,OR
J,M0,2,2.5740414023231484e-08,2.5107859907881747e-07,0.9999997164683643,6.712622499719396e-09,OR
J,M0,2,1.1640858846392737e-05,7.315648743973783e-06,0.9999809529261118,9.05662977174687e-08,OR
J,M0,2,4.975850221414622e-07,3.0626227026380727e-07,0.9999984345824764,7.615702311267313e-07,OR
J,M0,2,6.043778252239168e-08,2.5389877067065857e-08,0.9999999080966739,6.075666544786489e-09,OR
J,M0,2,6.171486305304131e-08,5.865039225299943e-07,0.9999993422892361,9.49197834964439e-09,OR
J,M0,2,1.0640523992918229e-07,8.916077465931557e-08,0.9999998009786092,3.4553762077402596e-09,OR
J,M0,2,4.349158103304665e-08,3.7270028233102584e-07,0.9999995766272061,7.1809305585043375e-09,OR
J,M0,2,4.211494261280006e-07,1.6309082934810646e-06,0.9999979138767477,3.406553257000757e-08,OR
J,M0,2,2.035157803968486e-08,7.046307993266389e-07,0.9999992651734555,9.844167069632758e-09,OR
J,M0,2,6.744105472627804e-07,3.2185003112970477e-07,0.9999989974946282,6.244793390300743e-09,OR
J,M0,2,4.2370936470911304e-08,8.061829130892764e-08,0.9999998708562006,6.1545715419827854e-09,OR
J,M0,2,8.844018047367235e-08,7.942617418496967e-07,0.9999991053094828,1.1988594914967506e-08,OR
K,M0,2,0.0006126938797431516,0.7013838774100446,0.29798042792307444,2.300078713789771e-05,IR
K,M0,2,0.004218033144347817,0.0029424450293799214,0.9928119453310049,2.757649526732896e-05,OR
K,M0,2,0.002424256027679089,0.020407084146067865,0.9771381995072831,3.0460318969980596e-05,OR
